repeat,seed,fold,eval_split,model,encoder,probability_mode,bin,n,confidence_mean,accuracy
2,20260607,4,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.9-1.0,0,0.00000000,0.00000000
3,20260608,0,test,frozen_encoder_logistic,resnet50,raw,0.0-0.1,0,0.00000000,0.00000000
3,20260608,0,test,frozen_encoder_logistic,resnet50,raw,0.1-0.2,0,0.00000000,0.00000000
3,20260608,0,test,frozen_encoder_logistic,resnet50,raw,0.2-0.3,0,0.00000000,0.00000000
3,20260608,0,test,frozen_encoder_logistic,resnet50,raw,0.3-0.4,3,0.38909824,0.00000000
3,20260608,0,test,frozen_encoder_logistic,resnet50,raw,0.4-0.5,28,0.46075473,0.39285714
3,20260608,0,test,frozen_encoder_logistic,resnet50,raw,0.5-0.6,34,0.55246425,0.52941176
3,20260608,0,test,frozen_encoder_logistic,resnet50,raw,0.6-0.7,41,0.64880728,0.60975610
3,20260608,0,test,frozen_encoder_logistic,resnet50,raw,0.7-0.8,34,0.74461672,0.61764706
3,20260608,0,test,frozen_encoder_logistic,resnet50,raw,0.8-0.9,34,0.84551598,0.58823529
3,20260608,0,test,frozen_encoder_logistic,resnet50,raw,0.9-1.0,24,0.93960773,0.58333333
3,20260608,0,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
3,20260608,0,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
3,20260608,0,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
3,20260608,0,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.3-0.4,15,0.38347879,0.20000000
3,20260608,0,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.4-0.5,52,0.45055706,0.51923077
3,20260608,0,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.5-0.6,67,0.54841086,0.59701493
3,20260608,0,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.6-0.7,37,0.64567396,0.59459459
3,20260608,0,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.7-0.8,21,0.74309861,0.57142857
3,20260608,0,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.8-0.9,3,0.81206121,0.66666667
3,20260608,0,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.9-1.0,3,0.91900683,1.00000000
3,20260608,0,val,frozen_encoder_logistic,resnet50,raw,0.0-0.1,0,0.00000000,0.00000000
3,20260608,0,val,frozen_encoder_logistic,resnet50,raw,0.1-0.2,0,0.00000000,0.00000000
3,20260608,0,val,frozen_encoder_logistic,resnet50,raw,0.2-0.3,0,0.00000000,0.00000000
3,20260608,0,val,frozen_encoder_logistic,resnet50,raw,0.3-0.4,6,0.36607756,0.33333333
3,20260608,0,val,frozen_encoder_logistic,resnet50,raw,0.4-0.5,22,0.46019567,0.36363636
3,20260608,0,val,frozen_encoder_logistic,resnet50,raw,0.5-0.6,47,0.55160587,0.51063830
3,20260608,0,val,frozen_encoder_logistic,resnet50,raw,0.6-0.7,41,0.64781940,0.43902439
3,20260608,0,val,frozen_encoder_logistic,resnet50,raw,0.7-0.8,33,0.75570022,0.51515152
3,20260608,0,val,frozen_encoder_logistic,resnet50,raw,0.8-0.9,30,0.85210912,0.66666667
3,20260608,0,val,frozen_encoder_logistic,resnet50,raw,0.9-1.0,19,0.94470657,0.84210526
3,20260608,0,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
3,20260608,0,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
3,20260608,0,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
3,20260608,0,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.3-0.4,16,0.37537525,0.43750000
3,20260608,0,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.4-0.5,65,0.45610262,0.44615385
3,20260608,0,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.5-0.6,58,0.54259471,0.46551724
3,20260608,0,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.6-0.7,33,0.64353085,0.66666667
3,20260608,0,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.7-0.8,18,0.73523615,0.66666667
3,20260608,0,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.8-0.9,8,0.83446153,1.00000000
3,20260608,0,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.9-1.0,0,0.00000000,0.00000000
3,20260608,1,test,frozen_encoder_logistic,resnet50,raw,0.0-0.1,0,0.00000000,0.00000000
3,20260608,1,test,frozen_encoder_logistic,resnet50,raw,0.1-0.2,0,0.00000000,0.00000000
3,20260608,1,test,frozen_encoder_logistic,resnet50,raw,0.2-0.3,0,0.00000000,0.00000000
3,20260608,1,test,frozen_encoder_logistic,resnet50,raw,0.3-0.4,7,0.39204245,0.14285714
3,20260608,1,test,frozen_encoder_logistic,resnet50,raw,0.4-0.5,19,0.46094309,0.31578947
3,20260608,1,test,frozen_encoder_logistic,resnet50,raw,0.5-0.6,45,0.54986875,0.57777778
3,20260608,1,test,frozen_encoder_logistic,resnet50,raw,0.6-0.7,45,0.64616241,0.66666667
3,20260608,1,test,frozen_encoder_logistic,resnet50,raw,0.7-0.8,30,0.74718570,0.46666667
3,20260608,1,test,frozen_encoder_logistic,resnet50,raw,0.8-0.9,31,0.83969275,0.74193548
3,20260608,1,test,frozen_encoder_logistic,resnet50,raw,0.9-1.0,21,0.94486920,0.76190476
3,20260608,1,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
3,20260608,1,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
3,20260608,1,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
3,20260608,1,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.3-0.4,17,0.37875579,0.23529412
3,20260608,1,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.4-0.5,73,0.45587345,0.57534247
3,20260608,1,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.5-0.6,59,0.54141162,0.59322034
3,20260608,1,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.6-0.7,31,0.63960971,0.67741935
3,20260608,1,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.7-0.8,13,0.74389898,0.69230769
3,20260608,1,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.8-0.9,4,0.83262071,1.00000000
3,20260608,1,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.9-1.0,1,0.90712565,1.00000000
3,20260608,1,val,frozen_encoder_logistic,resnet50,raw,0.0-0.1,0,0.00000000,0.00000000
3,20260608,1,val,frozen_encoder_logistic,resnet50,raw,0.1-0.2,0,0.00000000,0.00000000
3,20260608,1,val,frozen_encoder_logistic,resnet50,raw,0.2-0.3,0,0.00000000,0.00000000
3,20260608,1,val,frozen_encoder_logistic,resnet50,raw,0.3-0.4,4,0.36538980,0.50000000
3,20260608,1,val,frozen_encoder_logistic,resnet50,raw,0.4-0.5,24,0.45970984,0.45833333
3,20260608,1,val,frozen_encoder_logistic,resnet50,raw,0.5-0.6,35,0.54849963,0.45714286
3,20260608,1,val,frozen_encoder_logistic,resnet50,raw,0.6-0.7,38,0.64763122,0.57894737
3,20260608,1,val,frozen_encoder_logistic,resnet50,raw,0.7-0.8,44,0.75252797,0.54545455
3,20260608,1,val,frozen_encoder_logistic,resnet50,raw,0.8-0.9,31,0.84251851,0.58064516
3,20260608,1,val,frozen_encoder_logistic,resnet50,raw,0.9-1.0,22,0.93370604,0.63636364
3,20260608,1,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
3,20260608,1,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
3,20260608,1,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
3,20260608,1,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.3-0.4,18,0.37887335,0.50000000
3,20260608,1,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.4-0.5,62,0.45505104,0.50000000
3,20260608,1,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.5-0.6,66,0.54905289,0.54545455
3,20260608,1,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.6-0.7,34,0.63638756,0.58823529
3,20260608,1,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.7-0.8,15,0.73356097,0.53333333
3,20260608,1,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.8-0.9,3,0.84266396,1.00000000
3,20260608,1,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.9-1.0,0,0.00000000,0.00000000
3,20260608,2,test,frozen_encoder_logistic,resnet50,raw,0.0-0.1,0,0.00000000,0.00000000
3,20260608,2,test,frozen_encoder_logistic,resnet50,raw,0.1-0.2,0,0.00000000,0.00000000
3,20260608,2,test,frozen_encoder_logistic,resnet50,raw,0.2-0.3,0,0.00000000,0.00000000
3,20260608,2,test,frozen_encoder_logistic,resnet50,raw,0.3-0.4,0,0.00000000,0.00000000
3,20260608,2,test,frozen_encoder_logistic,resnet50,raw,0.4-0.5,6,0.48354716,0.66666667
3,20260608,2,test,frozen_encoder_logistic,resnet50,raw,0.5-0.6,11,0.54960976,0.36363636
3,20260608,2,test,frozen_encoder_logistic,resnet50,raw,0.6-0.7,17,0.64940318,0.29411765
3,20260608,2,test,frozen_encoder_logistic,resnet50,raw,0.7-0.8,21,0.75395594,0.42857143
3,20260608,2,test,frozen_encoder_logistic,resnet50,raw,0.8-0.9,24,0.84488216,0.50000000
3,20260608,2,test,frozen_encoder_logistic,resnet50,raw,0.9-1.0,119,0.98279499,0.58823529
3,20260608,2,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
3,20260608,2,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
3,20260608,2,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
3,20260608,2,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.3-0.4,15,0.38240672,0.40000000
3,20260608,2,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.4-0.5,53,0.45464587,0.37735849
3,20260608,2,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.5-0.6,48,0.54434470,0.54166667
3,20260608,2,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.6-0.7,44,0.64960259,0.54545455
3,20260608,2,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.7-0.8,20,0.74984505,0.75000000
3,20260608,2,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.8-0.9,13,0.84079070,0.69230769
3,20260608,2,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.9-1.0,5,0.93360059,0.80000000
3,20260608,2,val,frozen_encoder_logistic,resnet50,raw,0.0-0.1,0,0.00000000,0.00000000
3,20260608,2,val,frozen_encoder_logistic,resnet50,raw,0.1-0.2,0,0.00000000,0.00000000
3,20260608,2,val,frozen_encoder_logistic,resnet50,raw,0.2-0.3,0,0.00000000,0.00000000
3,20260608,2,val,frozen_encoder_logistic,resnet50,raw,0.3-0.4,1,0.36347883,1.00000000
3,20260608,2,val,frozen_encoder_logistic,resnet50,raw,0.4-0.5,5,0.46918886,0.40000000
3,20260608,2,val,frozen_encoder_logistic,resnet50,raw,0.5-0.6,15,0.55552319,0.46666667
3,20260608,2,val,frozen_encoder_logistic,resnet50,raw,0.6-0.7,23,0.63829474,0.39130435
3,20260608,2,val,frozen_encoder_logistic,resnet50,raw,0.7-0.8,17,0.74732008,0.47058824
3,20260608,2,val,frozen_encoder_logistic,resnet50,raw,0.8-0.9,25,0.84618638,0.36000000
3,20260608,2,val,frozen_encoder_logistic,resnet50,raw,0.9-1.0,111,0.98241892,0.55855856
3,20260608,2,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
3,20260608,2,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
3,20260608,2,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
3,20260608,2,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.3-0.4,16,0.38013480,0.43750000
3,20260608,2,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.4-0.5,59,0.45077539,0.40677966
3,20260608,2,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.5-0.6,52,0.54999071,0.55769231
3,20260608,2,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.6-0.7,25,0.64678787,0.44000000
3,20260608,2,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.7-0.8,27,0.74146766,0.59259259
3,20260608,2,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.8-0.9,12,0.84244810,0.66666667
3,20260608,2,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.9-1.0,6,0.94839734,0.50000000
3,20260608,3,test,frozen_encoder_logistic,resnet50,raw,0.0-0.1,0,0.00000000,0.00000000
3,20260608,3,test,frozen_encoder_logistic,resnet50,raw,0.1-0.2,0,0.00000000,0.00000000
3,20260608,3,test,frozen_encoder_logistic,resnet50,raw,0.2-0.3,0,0.00000000,0.00000000
3,20260608,3,test,frozen_encoder_logistic,resnet50,raw,0.3-0.4,2,0.37356557,1.00000000
3,20260608,3,test,frozen_encoder_logistic,resnet50,raw,0.4-0.5,26,0.46309817,0.42307692
3,20260608,3,test,frozen_encoder_logistic,resnet50,raw,0.5-0.6,43,0.54940192,0.51162791
3,20260608,3,test,frozen_encoder_logistic,resnet50,raw,0.6-0.7,31,0.64801538,0.51612903
3,20260608,3,test,frozen_encoder_logistic,resnet50,raw,0.7-0.8,32,0.74658900,0.59375000
3,20260608,3,test,frozen_encoder_logistic,resnet50,raw,0.8-0.9,24,0.84844726,0.50000000
3,20260608,3,test,frozen_encoder_logistic,resnet50,raw,0.9-1.0,39,0.95656762,0.53846154
3,20260608,3,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
3,20260608,3,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
3,20260608,3,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
3,20260608,3,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.3-0.4,21,0.38199687,0.42857143
3,20260608,3,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.4-0.5,71,0.44779402,0.47887324
3,20260608,3,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.5-0.6,54,0.54279519,0.62962963
3,20260608,3,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.6-0.7,28,0.65180268,0.50000000
3,20260608,3,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.7-0.8,11,0.74848408,0.54545455
3,20260608,3,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.8-0.9,9,0.85475904,0.66666667
3,20260608,3,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.9-1.0,3,0.90564408,0.00000000
3,20260608,3,val,frozen_encoder_logistic,resnet50,raw,0.0-0.1,0,0.00000000,0.00000000
3,20260608,3,val,frozen_encoder_logistic,resnet50,raw,0.1-0.2,0,0.00000000,0.00000000
3,20260608,3,val,frozen_encoder_logistic,resnet50,raw,0.2-0.3,0,0.00000000,0.00000000
3,20260608,3,val,frozen_encoder_logistic,resnet50,raw,0.3-0.4,6,0.38489129,0.33333333
3,20260608,3,val,frozen_encoder_logistic,resnet50,raw,0.4-0.5,26,0.46032306,0.38461538
3,20260608,3,val,frozen_encoder_logistic,resnet50,raw,0.5-0.6,34,0.54728733,0.55882353
3,20260608,3,val,frozen_encoder_logistic,resnet50,raw,0.6-0.7,31,0.64988686,0.51612903
3,20260608,3,val,frozen_encoder_logistic,resnet50,raw,0.7-0.8,31,0.75016388,0.48387097
3,20260608,3,val,frozen_encoder_logistic,resnet50,raw,0.8-0.9,29,0.85531927,0.58620690
3,20260608,3,val,frozen_encoder_logistic,resnet50,raw,0.9-1.0,40,0.95012256,0.62500000
3,20260608,3,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
3,20260608,3,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
3,20260608,3,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
3,20260608,3,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.3-0.4,24,0.37597940,0.37500000
3,20260608,3,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.4-0.5,62,0.44815073,0.54838710
3,20260608,3,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.5-0.6,55,0.54423803,0.47272727
3,20260608,3,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.6-0.7,32,0.64767231,0.65625000
3,20260608,3,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.7-0.8,17,0.74595535,0.47058824
3,20260608,3,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.8-0.9,7,0.84477264,0.85714286
3,20260608,3,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.9-1.0,0,0.00000000,0.00000000
3,20260608,4,test,frozen_encoder_logistic,resnet50,raw,0.0-0.1,0,0.00000000,0.00000000
3,20260608,4,test,frozen_encoder_logistic,resnet50,raw,0.1-0.2,0,0.00000000,0.00000000
3,20260608,4,test,frozen_encoder_logistic,resnet50,raw,0.2-0.3,0,0.00000000,0.00000000
3,20260608,4,test,frozen_encoder_logistic,resnet50,raw,0.3-0.4,4,0.37740316,0.00000000
3,20260608,4,test,frozen_encoder_logistic,resnet50,raw,0.4-0.5,22,0.46763235,0.40909091
3,20260608,4,test,frozen_encoder_logistic,resnet50,raw,0.5-0.6,30,0.54990848,0.30000000
3,20260608,4,test,frozen_encoder_logistic,resnet50,raw,0.6-0.7,33,0.64958767,0.57575758
3,20260608,4,test,frozen_encoder_logistic,resnet50,raw,0.7-0.8,33,0.74539786,0.54545455
3,20260608,4,test,frozen_encoder_logistic,resnet50,raw,0.8-0.9,39,0.85147279,0.61538462
3,20260608,4,test,frozen_encoder_logistic,resnet50,raw,0.9-1.0,36,0.95057197,0.72222222
3,20260608,4,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
3,20260608,4,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
3,20260608,4,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
3,20260608,4,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.3-0.4,8,0.37227555,0.12500000
3,20260608,4,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.4-0.5,51,0.45307601,0.41176471
3,20260608,4,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.5-0.6,52,0.54390691,0.51923077
3,20260608,4,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.6-0.7,46,0.64801737,0.60869565
3,20260608,4,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.7-0.8,26,0.75868480,0.69230769
3,20260608,4,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.8-0.9,9,0.84600850,0.77777778
3,20260608,4,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.9-1.0,5,0.91801275,0.60000000
3,20260608,4,val,frozen_encoder_logistic,resnet50,raw,0.0-0.1,0,0.00000000,0.00000000
3,20260608,4,val,frozen_encoder_logistic,resnet50,raw,0.1-0.2,0,0.00000000,0.00000000
3,20260608,4,val,frozen_encoder_logistic,resnet50,raw,0.2-0.3,0,0.00000000,0.00000000
3,20260608,4,val,frozen_encoder_logistic,resnet50,raw,0.3-0.4,5,0.36967952,0.60000000
3,20260608,4,val,frozen_encoder_logistic,resnet50,raw,0.4-0.5,26,0.45625453,0.42307692
3,20260608,4,val,frozen_encoder_logistic,resnet50,raw,0.5-0.6,37,0.54581066,0.43243243
3,20260608,4,val,frozen_encoder_logistic,resnet50,raw,0.6-0.7,41,0.64523068,0.60975610
3,20260608,4,val,frozen_encoder_logistic,resnet50,raw,0.7-0.8,33,0.75669519,0.63636364
3,20260608,4,val,frozen_encoder_logistic,resnet50,raw,0.8-0.9,37,0.85204446,0.67567568
3,20260608,4,val,frozen_encoder_logistic,resnet50,raw,0.9-1.0,19,0.95597989,0.57894737
3,20260608,4,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
3,20260608,4,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
3,20260608,4,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
3,20260608,4,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.3-0.4,15,0.37425912,0.40000000
3,20260608,4,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.4-0.5,62,0.45545788,0.50000000
3,20260608,4,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.5-0.6,54,0.54920414,0.55555556
3,20260608,4,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.6-0.7,42,0.64605502,0.66666667
3,20260608,4,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.7-0.8,15,0.74483055,0.66666667
3,20260608,4,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.8-0.9,7,0.83975575,0.57142857
3,20260608,4,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.9-1.0,3,0.92966087,1.00000000
