repeat,seed,fold,eval_split,model,encoder,probability_mode,true_label,pred_label,count
2,20260607,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,3,3,24
3,20260608,0,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,1,1,20
3,20260608,0,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,1,2,11
3,20260608,0,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,1,3,3
3,20260608,0,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,2,1,13
3,20260608,0,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,2,2,78
3,20260608,0,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,2,3,21
3,20260608,0,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,3,1,3
3,20260608,0,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,3,2,32
3,20260608,0,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,3,3,17
3,20260608,0,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,1,1,20
3,20260608,0,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,1,2,11
3,20260608,0,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,1,3,3
3,20260608,0,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,2,1,13
3,20260608,0,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,2,2,78
3,20260608,0,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,2,3,21
3,20260608,0,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,3,1,3
3,20260608,0,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,3,2,32
3,20260608,0,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,3,3,17
3,20260608,0,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,1,1,18
3,20260608,0,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,1,2,13
3,20260608,0,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,1,3,3
3,20260608,0,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,2,1,21
3,20260608,0,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,2,2,70
3,20260608,0,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,2,3,21
3,20260608,0,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,3,1,4
3,20260608,0,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,3,2,23
3,20260608,0,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,3,3,25
3,20260608,0,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,1,1,18
3,20260608,0,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,1,2,13
3,20260608,0,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,1,3,3
3,20260608,0,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,2,1,21
3,20260608,0,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,2,2,70
3,20260608,0,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,2,3,21
3,20260608,0,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,3,1,4
3,20260608,0,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,3,2,23
3,20260608,0,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,3,3,25
3,20260608,1,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,1,1,18
3,20260608,1,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,1,2,11
3,20260608,1,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,1,3,5
3,20260608,1,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,2,1,24
3,20260608,1,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,2,2,68
3,20260608,1,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,2,3,20
3,20260608,1,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,3,1,6
3,20260608,1,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,3,2,27
3,20260608,1,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,3,3,19
3,20260608,1,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,1,1,18
3,20260608,1,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,1,2,11
3,20260608,1,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,1,3,5
3,20260608,1,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,2,1,24
3,20260608,1,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,2,2,68
3,20260608,1,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,2,3,20
3,20260608,1,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,3,1,6
3,20260608,1,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,3,2,27
3,20260608,1,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,3,3,19
3,20260608,1,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,1,1,20
3,20260608,1,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,1,2,12
3,20260608,1,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,1,3,2
3,20260608,1,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,2,1,17
3,20260608,1,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,2,2,74
3,20260608,1,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,2,3,21
3,20260608,1,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,3,1,7
3,20260608,1,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,3,2,23
3,20260608,1,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,3,3,22
3,20260608,1,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,1,1,20
3,20260608,1,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,1,2,12
3,20260608,1,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,1,3,2
3,20260608,1,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,2,1,17
3,20260608,1,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,2,2,74
3,20260608,1,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,2,3,21
3,20260608,1,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,3,1,7
3,20260608,1,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,3,2,23
3,20260608,1,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,3,3,22
3,20260608,2,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,1,1,20
3,20260608,2,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,1,2,13
3,20260608,2,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,1,3,1
3,20260608,2,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,2,1,10
3,20260608,2,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,2,2,76
3,20260608,2,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,2,3,26
3,20260608,2,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,3,1,5
3,20260608,2,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,3,2,26
3,20260608,2,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,3,3,21
3,20260608,2,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,1,1,20
3,20260608,2,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,1,2,13
3,20260608,2,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,1,3,1
3,20260608,2,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,2,1,10
3,20260608,2,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,2,2,76
3,20260608,2,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,2,3,26
3,20260608,2,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,3,1,5
3,20260608,2,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,3,2,26
3,20260608,2,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,3,3,21
3,20260608,2,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,1,1,13
3,20260608,2,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,1,2,16
3,20260608,2,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,1,3,5
3,20260608,2,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,2,1,11
3,20260608,2,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,2,2,70
3,20260608,2,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,2,3,31
3,20260608,2,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,3,1,2
3,20260608,2,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,3,2,20
3,20260608,2,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,3,3,29
3,20260608,2,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,1,1,13
3,20260608,2,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,1,2,16
3,20260608,2,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,1,3,5
3,20260608,2,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,2,1,11
3,20260608,2,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,2,2,70
3,20260608,2,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,2,3,31
3,20260608,2,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,3,1,2
3,20260608,2,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,3,2,20
3,20260608,2,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,3,3,29
3,20260608,3,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,1,1,15
3,20260608,3,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,1,2,12
3,20260608,3,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,1,3,7
3,20260608,3,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,2,1,12
3,20260608,3,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,2,2,70
3,20260608,3,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,2,3,30
3,20260608,3,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,3,1,0
3,20260608,3,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,3,2,22
3,20260608,3,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,3,3,29
3,20260608,3,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,1,1,15
3,20260608,3,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,1,2,12
3,20260608,3,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,1,3,7
3,20260608,3,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,2,1,12
3,20260608,3,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,2,2,70
3,20260608,3,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,2,3,30
3,20260608,3,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,3,1,0
3,20260608,3,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,3,2,22
3,20260608,3,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,3,3,29
3,20260608,3,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,1,1,18
3,20260608,3,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,1,2,14
3,20260608,3,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,1,3,2
3,20260608,3,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,2,1,15
3,20260608,3,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,2,2,67
3,20260608,3,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,2,3,30
3,20260608,3,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,3,1,1
3,20260608,3,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,3,2,31
3,20260608,3,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,3,3,19
3,20260608,3,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,1,1,18
3,20260608,3,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,1,2,14
3,20260608,3,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,1,3,2
3,20260608,3,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,2,1,15
3,20260608,3,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,2,2,67
3,20260608,3,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,2,3,30
3,20260608,3,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,3,1,1
3,20260608,3,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,3,2,31
3,20260608,3,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,3,3,19
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,1,1,20
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,1,2,14
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,1,3,0
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,2,1,17
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,2,2,69
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,2,3,26
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,3,1,5
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,3,2,23
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,3,3,23
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,1,1,20
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,1,2,14
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,1,3,0
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,2,1,17
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,2,2,69
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,2,3,26
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,3,1,5
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,3,2,23
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,3,3,23
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,1,1,20
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,1,2,12
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,1,3,2
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,2,1,9
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,2,2,83
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,2,3,20
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,3,1,3
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,3,2,28
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,3,3,21
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,1,1,20
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,1,2,12
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,1,3,2
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,2,1,9
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,2,2,83
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,2,3,20
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,3,1,3
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,3,2,28
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,3,3,21
