model_id,repeat,seed,fold,task,threshold_source,threshold,n,positive_n,accuracy,balanced_accuracy,f1,precision,sensitivity,specificity,log_loss,ece_10,auroc,average_precision
image_efficientnet_b0_temperature_scaled,1,20260606,4,level_3_vs_lower,validation_youden,0.4048454151736067,197,51,0.700507614213198,0.6065672844480258,0.4158415841584158,0.42,0.4117647058823529,0.8013698630136986,0.5299077458301222,0.0261626813493363,0.7031963470319634,0.47641026091301103
image_efficientnet_b0_temperature_scaled,2,20260607,0,level_1_vs_higher,validation_youden,0.6981119921109167,198,164,0.7373737373737373,0.7132352941176471,0.825503355704698,0.917910447761194,0.75,0.6764705882352942,0.4227482585386912,0.061049249945150125,0.7544835007173601,0.932686863724781
image_efficientnet_b0_temperature_scaled,2,20260607,0,level_3_vs_lower,validation_youden,0.32962470338222444,198,52,0.6565656565656566,0.6556902002107481,0.5,0.40476190476190477,0.6538461538461539,0.6575342465753424,0.520067735861027,0.046725589711746215,0.7266859852476291,0.45373803752851977
image_efficientnet_b0_temperature_scaled,2,20260607,1,level_1_vs_higher,validation_youden,0.7878919815573581,198,164,0.5808080808080808,0.7119799139167862,0.6693227091633466,0.9655172413793104,0.5121951219512195,0.9117647058823529,0.393923546305552,0.07920135818067627,0.8170731707317073,0.9492525232412836
image_efficientnet_b0_temperature_scaled,2,20260607,1,level_3_vs_lower,validation_youden,0.33486063685243705,198,52,0.6313131313131313,0.595231822971549,0.4251968503937008,0.36,0.5192307692307693,0.6712328767123288,0.5865164607739026,0.09913870460456227,0.6161749209694415,0.4166105025954312
image_efficientnet_b0_temperature_scaled,2,20260607,2,level_1_vs_higher,validation_youden,0.73512469542791,198,164,0.6868686868686869,0.7060616929698709,0.7816901408450704,0.925,0.676829268292683,0.7352941176470589,0.41021008272277165,0.03975055753503568,0.780667144906743,0.9384276965003726
image_efficientnet_b0_temperature_scaled,2,20260607,2,level_3_vs_lower,validation_youden,0.2879083263815171,198,52,0.6363636363636364,0.6481822971549,0.49295774647887325,0.3888888888888889,0.6730769230769231,0.6232876712328768,0.570437633753515,0.062304955525445134,0.6538461538461537,0.4232554308954678
image_efficientnet_b0_temperature_scaled,2,20260607,3,level_1_vs_higher,validation_youden,0.6057642471037926,197,163,0.7614213197969543,0.6346986647419703,0.8517350157728707,0.8766233766233766,0.8282208588957055,0.4411764705882353,0.4276924324179606,0.0825045565948161,0.7419704077950198,0.9348818575304365
image_efficientnet_b0_temperature_scaled,2,20260607,3,level_3_vs_lower,validation_youden,0.29649861341140926,197,51,0.6243654822335025,0.6445071179156594,0.4861111111111111,0.3763440860215054,0.6862745098039216,0.6027397260273972,0.5352483754460372,0.06506802478527286,0.7048079505774912,0.4313139946026037
image_efficientnet_b0_temperature_scaled,2,20260607,4,level_1_vs_higher,validation_youden,0.720439782691339,197,163,0.6903553299492385,0.7314146517502707,0.7813620071684588,0.9396551724137931,0.6687116564417178,0.7941176470588235,0.39262045996447875,0.071226112508019,0.8128834355828221,0.9517811697132906
image_efficientnet_b0_temperature_scaled,2,20260607,4,level_3_vs_lower,validation_youden,0.2240835422452999,197,51,0.49238578680203043,0.6128793983346763,0.46808510638297873,0.32116788321167883,0.8627450980392157,0.363013698630137,0.5322006140308797,0.028811352257735318,0.7190437818963201,0.5036841851660996
image_efficientnet_b0_temperature_scaled,3,20260608,0,level_1_vs_higher,validation_youden,0.8131615459103241,198,164,0.6515151515151515,0.6614060258249641,0.7544483985765125,0.905982905982906,0.6463414634146342,0.6764705882352942,0.45573095692899035,0.041420478883230354,0.728658536585366,0.9209832380940239
image_efficientnet_b0_temperature_scaled,3,20260608,0,level_3_vs_lower,validation_youden,0.1574366846279331,198,52,0.48484848484848486,0.5640147523709167,0.42696629213483145,0.30158730158730157,0.7307692307692307,0.3972602739726027,0.6283972045916816,0.11593873861710732,0.637118018967334,0.42790935809797853
image_efficientnet_b0_temperature_scaled,3,20260608,1,level_1_vs_higher,validation_youden,0.7920840685566672,198,164,0.5656565656565656,0.6562051649928264,0.6640625,0.9239130434782609,0.5182926829268293,0.7941176470588235,0.4514001099870959,0.024271799803683748,0.7157460545193687,0.9262721791078181
image_efficientnet_b0_temperature_scaled,3,20260608,1,level_3_vs_lower,validation_youden,0.3361382127611379,198,52,0.6919191919191919,0.6425184404636459,0.47863247863247865,0.4307692307692308,0.5384615384615384,0.7465753424657534,0.5551873698093225,0.038268379643034735,0.6770284510010538,0.4536231194922989
image_efficientnet_b0_temperature_scaled,3,20260608,2,level_1_vs_higher,validation_youden,0.713975536732983,198,164,0.7424242424242424,0.797883787661406,0.8210526315789474,0.9669421487603306,0.7134146341463414,0.8823529411764706,0.370369948131649,0.11525309266837165,0.8697991391678623,0.9707779452572803
image_efficientnet_b0_temperature_scaled,3,20260608,2,level_3_vs_lower,validation_youden,0.3859195522840399,198,52,0.7323232323232324,0.7008693361433087,0.5546218487394958,0.4925373134328358,0.6346153846153846,0.7671232876712328,0.5159794522458873,0.09645520058684165,0.7492096944151738,0.5609831150023172
image_efficientnet_b0_temperature_scaled,3,20260608,3,level_1_vs_higher,validation_youden,0.703906368135515,197,163,0.7614213197969543,0.6579754601226994,0.8498402555910544,0.8866666666666667,0.8159509202453987,0.5,0.41637759476548464,0.0470856116367887,0.7345723565499819,0.9192595976745289
image_efficientnet_b0_temperature_scaled,3,20260608,3,level_3_vs_lower,validation_youden,0.317740540106847,197,51,0.6091370558375635,0.6597502014504432,0.5032258064516129,0.375,0.7647058823529411,0.5547945205479452,0.5339081064733546,0.09379719327649912,0.7360999194198227,0.5261401907284684
image_efficientnet_b0_temperature_scaled,3,20260608,4,level_1_vs_higher,validation_youden,0.7945564355787377,197,163,0.5939086294416244,0.6731324431613136,0.6923076923076923,0.9278350515463918,0.5521472392638037,0.7941176470588235,0.45447289101908034,0.023880832743473884,0.6955972573078311,0.9247812176486585
image_efficientnet_b0_temperature_scaled,3,20260608,4,level_3_vs_lower,validation_youden,0.4934083414033604,197,51,0.7208121827411168,0.5756110663443459,0.3373493975903614,0.4375,0.27450980392156865,0.8767123287671232,0.5763751614045287,0.0696300911837425,0.6633091592801503,0.3859549530271337
image_geometry_file,1,20260606,0,level_1_vs_higher,validation_youden,0.6495450199999999,198,164,0.696969696969697,0.5256456241032998,0.8113207547169812,0.8376623376623377,0.7865853658536586,0.2647058823529412,0.5180437244678839,0.15754470694983325,0.5912840746054518,0.8772376949684987
image_geometry_file,1,20260606,0,level_3_vs_lower,validation_youden,0.3428447334284473,198,52,0.6666666666666666,0.48300842992623816,0.13157894736842105,0.20833333333333334,0.09615384615384616,0.8698630136986302,0.6003329057587904,0.0520779642512747,0.5084299262381454,0.2746907935890019
image_geometry_file,1,20260606,1,level_1_vs_higher,validation_youden,0.66523479,198,164,0.4898989898989899,0.5172166427546628,0.6070038910505836,0.8387096774193549,0.47560975609756095,0.5588235294117647,0.5281433443801692,0.1639284367288114,0.525286944045911,0.8331319052178534
image_geometry_file,1,20260606,1,level_3_vs_lower,validation_youden,0.3475525,198,52,0.5757575757575758,0.5080347734457323,0.3114754098360656,0.2714285714285714,0.36538461538461536,0.6506849315068494,0.5878279581024286,0.06395654885064721,0.5476817702845099,0.3085580733193448
image_geometry_file,1,20260606,2,level_1_vs_higher,validation_youden,0.66029651,198,164,0.6313131313131313,0.509325681492109,0.7574750830564784,0.8321167883211679,0.6951219512195121,0.3235294117647059,0.5231062076105132,0.16020133631830358,0.5398134863701578,0.8385632465448336
image_geometry_file,1,20260606,2,level_3_vs_lower,validation_youden,0.34143499,198,52,0.6818181818181818,0.5799525816649104,0.37623762376237624,0.3877551020408163,0.36538461538461536,0.7945205479452054,0.5898563575960977,0.08022506809199059,0.5467597471022129,0.3624547598727429
image_geometry_file,1,20260606,3,level_1_vs_higher,validation_youden,0.66848683,197,163,0.4010152284263959,0.5565680259833995,0.46846846846846846,0.8813559322033898,0.31901840490797545,0.7941176470588235,0.5207121181056392,0.15916179275045667,0.5474557921328039,0.8614145857015556
image_geometry_file,1,20260606,3,level_3_vs_lower,validation_youden,0.33818537,197,51,0.7309644670050761,0.6271152296535052,0.4421052631578947,0.4772727272727273,0.4117647058823529,0.8424657534246576,0.5813714724804036,0.08725405140242509,0.6351060972334139,0.3742872337470284
image_geometry_file,1,20260606,4,level_1_vs_higher,validation_youden,0.6614977799999999,197,163,0.49746192893401014,0.5101046553590761,0.6177606177606177,0.8333333333333334,0.49079754601226994,0.5294117647058824,0.5261007540111775,0.16526236834714997,0.5046914471309996,0.8222960942252766
image_geometry_file,1,20260606,4,level_3_vs_lower,validation_youden,0.33403197,197,51,0.6446700507614214,0.5688960515713135,0.375,0.3442622950819672,0.4117647058823529,0.726027397260274,0.5747961075809298,0.08699722731159196,0.5960247112543647,0.3621614866980924
image_geometry_file,2,20260607,0,level_1_vs_higher,validation_youden,0.649387206493872,198,164,0.5,0.4883428981348637,0.6264150943396226,0.8217821782178217,0.5060975609756098,0.47058823529411764,0.5287674939319954,0.15616768103580025,0.4922883787661406,0.8172696212726436
image_geometry_file,2,20260607,0,level_3_vs_lower,validation_youden,0.33101644331016444,198,52,0.5505050505050505,0.5156743940990516,0.34074074074074073,0.27710843373493976,0.4423076923076923,0.589041095890411,0.5870858777997731,0.06507945778308635,0.5101422550052687,0.2991371577718727
image_geometry_file,2,20260607,1,level_1_vs_higher,validation_youden,0.690262603097374,198,164,0.2828282828282828,0.48547345767575323,0.29,0.8055555555555556,0.17682926829268292,0.7941176470588235,0.5301107846501667,0.1619846025028273,0.42144906743185073,0.7980752009551714
image_geometry_file,2,20260607,1,level_3_vs_lower,validation_youden,0.32115282,198,52,0.5353535353535354,0.5301633298208641,0.3698630136986301,0.2872340425531915,0.5192307692307693,0.541095890410959,0.5836544227599728,0.06066629163979932,0.5704689146469968,0.30841965784373526
image_geometry_file,2,20260607,2,level_1_vs_higher,validation_youden,0.65644298,198,164,0.6919191919191919,0.5808823529411764,0.8013029315960912,0.8601398601398601,0.75,0.4117647058823529,0.5177497212521716,0.1615992785393388,0.637374461979914,0.8932539068349541
image_geometry_file,2,20260607,2,level_3_vs_lower,validation_youden,0.32972959,198,52,0.4898989898989899,0.4931506849315068,0.33986928104575165,0.25742574257425743,0.5,0.4863013698630137,0.5933809805561812,0.059794128868869006,0.5162012644889358,0.2690274482118223
image_geometry_file,2,20260607,3,level_1_vs_higher,validation_youden,0.6705323599999999,197,163,0.3197969543147208,0.495849873691808,0.3557692307692308,0.8222222222222222,0.22699386503067484,0.7647058823529411,0.5276815141923784,0.165452992547685,0.5137134608444605,0.8268770937433924
image_geometry_file,2,20260607,3,level_3_vs_lower,validation_youden,0.34234969,197,51,0.6395939086294417,0.46340316948697285,0.12345679012345678,0.16666666666666666,0.09803921568627451,0.8287671232876712,0.5858434360933935,0.07410339360837902,0.4398334676336288,0.22716385882575685
image_geometry_file,2,20260607,4,level_1_vs_higher,validation_youden,0.6609495400000001,197,163,0.5939086294416244,0.46364128473475275,0.7297297297297297,0.8120300751879699,0.6625766871165644,0.2647058823529412,0.5233780897578367,0.1579775436123967,0.49169974738361605,0.828550016671188
image_geometry_file,2,20260607,4,level_3_vs_lower,validation_youden,0.33794575,197,51,0.5380710659898477,0.5161160354552781,0.34532374100719426,0.2727272727272727,0.47058823529411764,0.5616438356164384,0.5857539844932351,0.07428870529675435,0.49529948965887727,0.3076660711137836
image_geometry_file,3,20260608,0,level_1_vs_higher,validation_youden,0.6677455166774552,198,164,0.29797979797979796,0.5179340028694405,0.3015075376884422,0.8571428571428571,0.18292682926829268,0.8529411764705882,0.532595764388707,0.15875254712783568,0.4953371592539455,0.8316228977786848
image_geometry_file,3,20260608,0,level_3_vs_lower,validation_youden,0.33804763,198,52,0.5404040404040404,0.5026343519494204,0.32592592592592595,0.26506024096385544,0.4230769230769231,0.5821917808219178,0.592204310880874,0.08516068790459184,0.4845890410958904,0.28659313073456577
image_geometry_file,3,20260608,1,level_1_vs_higher,validation_youden,0.64936059,198,164,0.7575757575757576,0.5156025824964132,0.8579881656804734,0.8333333333333334,0.8841463414634146,0.14705882352941177,0.5254239216956031,0.16210698579445937,0.4852941176470589,0.8140858895342415
image_geometry_file,3,20260608,1,level_3_vs_lower,validation_youden,0.3631453536314535,198,52,0.6515151515151515,0.49130663856691253,0.18823529411764706,0.24242424242424243,0.15384615384615385,0.8287671232876712,0.5857590940275935,0.07060465387604153,0.5363540569020021,0.2906011130092676
image_geometry_file,3,20260608,2,level_1_vs_higher,validation_youden,0.6227086900000001,198,164,0.7373737373737373,0.5034074605451937,0.844311377245509,0.8294117647058824,0.8597560975609756,0.14705882352941177,0.5166151646701169,0.16174620151614374,0.5857245337159254,0.878100076088282
image_geometry_file,3,20260608,2,level_3_vs_lower,validation_youden,0.34471763,198,52,0.6818181818181818,0.4870916754478398,0.11267605633802817,0.21052631578947367,0.07692307692307693,0.8972602739726028,0.591620459005076,0.08088116995698791,0.4909114857744995,0.2779662522640933
image_geometry_file,3,20260608,3,level_1_vs_higher,validation_youden,0.6587246034127541,197,163,0.5380710659898477,0.4531757488271382,0.6761565836298933,0.8050847457627118,0.5828220858895705,0.3235294117647059,0.5315644152400251,0.1838894726108459,0.4130277878022374,0.7664259272300931
image_geometry_file,3,20260608,3,level_3_vs_lower,validation_youden,0.3356914,197,51,0.5888324873096447,0.47381144238517325,0.22857142857142856,0.2222222222222222,0.23529411764705882,0.7123287671232876,0.5867263727732881,0.07425520463802715,0.4234488315874295,0.23090341141280385
image_geometry_file,3,20260608,4,level_1_vs_higher,validation_youden,0.66281471,197,163,0.5989847715736041,0.4667087693973295,0.734006734006734,0.8134328358208955,0.6687116564417178,0.2647058823529412,0.5237180345199616,0.16736239561713012,0.517502706604114,0.8530177155902016
image_geometry_file,3,20260608,4,level_3_vs_lower,validation_youden,0.34088097,197,51,0.4619289340101523,0.43922911630405587,0.273972602739726,0.21052631578947367,0.39215686274509803,0.4863013698630137,0.5840808208205779,0.06969814263331466,0.4795863550899812,0.28868808089283315
majority_class,1,20260606,0,level_1_vs_higher,validation_youden,0.5,198,164,0.8282828282828283,0.5,0.9060773480662984,0.8282828282828283,1.0,0.0,0.45859976724742807,0.0005801265598550653,0.5,0.8282828282828283
majority_class,1,20260606,0,level_3_vs_lower,validation_youden,0.26013513739864863,198,52,0.26262626262626265,0.5,0.416,0.26262626262626265,1.0,0.0,0.5758021083876891,0.002491125227613855,0.5,0.26262626262626265
majority_class,1,20260606,1,level_1_vs_higher,validation_youden,0.5,198,164,0.8282828282828283,0.5,0.9060773480662984,0.8282828282828283,1.0,0.0,0.4585997672474281,0.0005801265598550653,0.5,0.8282828282828283
majority_class,1,20260606,1,level_3_vs_lower,validation_youden,0.26013513739864863,198,52,0.26262626262626265,0.5,0.416,0.26262626262626265,1.0,0.0,0.5758021083876892,0.002491125227613855,0.5,0.26262626262626265
majority_class,1,20260606,2,level_1_vs_higher,validation_youden,0.5,198,164,0.8282828282828283,0.5,0.9060773480662984,0.8282828282828283,1.0,0.0,0.45859888077150274,0.0002895765627601854,0.5,0.8282828282828283
majority_class,1,20260606,2,level_3_vs_lower,validation_youden,0.2613827973861721,198,52,0.26262626262626265,0.5,0.416,0.26262626262626265,1.0,0.0,0.5757900202487919,0.0012434652400902246,0.5,0.26262626262626265
majority_class,1,20260606,3,level_1_vs_higher,validation_youden,0.5,197,163,0.8274111675126904,0.5,0.9055555555555556,0.8274111675126904,1.0,0.0,0.45997014962742533,0.0008716624873097434,0.5,0.8274111675126904
majority_class,1,20260606,3,level_3_vs_lower,validation_youden,0.26262626,197,51,0.25888324873096447,0.5,0.4112903225806452,0.25888324873096447,1.0,0.0,0.5719218711662615,0.0037430112690357564,0.5,0.25888324873096447
majority_class,1,20260606,4,level_1_vs_higher,validation_youden,0.5,197,163,0.8274111675126904,0.5,0.9055555555555556,0.8274111675126904,1.0,0.0,0.4599686706499031,0.0005820842073777088,0.5,0.8274111675126904
majority_class,1,20260606,4,level_3_vs_lower,validation_youden,0.2613827973861721,197,51,0.25888324873096447,0.5,0.4112903225806452,0.25888324873096447,1.0,0.0,0.5719018006079338,0.0024995486552079615,0.5,0.25888324873096447
majority_class,2,20260607,0,level_1_vs_higher,validation_youden,0.5,198,164,0.8282828282828283,0.5,0.9060773480662984,0.8282828282828283,1.0,0.0,0.4585997672474281,0.0005801265598550653,0.5,0.8282828282828283
majority_class,2,20260607,0,level_3_vs_lower,validation_youden,0.26013513739864863,198,52,0.26262626262626265,0.5,0.416,0.26262626262626265,1.0,0.0,0.5758021083876891,0.002491125227613855,0.5,0.26262626262626265
majority_class,2,20260607,1,level_1_vs_higher,validation_youden,0.5,198,164,0.8282828282828283,0.5,0.9060773480662984,0.8282828282828283,1.0,0.0,0.45859976724742807,0.0005801265598550653,0.5,0.8282828282828283
majority_class,2,20260607,1,level_3_vs_lower,validation_youden,0.26013513739864863,198,52,0.26262626262626265,0.5,0.416,0.26262626262626265,1.0,0.0,0.5758021083876891,0.002491125227613855,0.5,0.26262626262626265
majority_class,2,20260607,2,level_1_vs_higher,validation_youden,0.5,198,164,0.8282828282828283,0.5,0.9060773480662984,0.8282828282828283,1.0,0.0,0.4585988807715026,0.0002895765627601854,0.5,0.8282828282828283
majority_class,2,20260607,2,level_3_vs_lower,validation_youden,0.2613827973861721,198,52,0.26262626262626265,0.5,0.416,0.26262626262626265,1.0,0.0,0.5757900202487919,0.0012434652400902246,0.5,0.26262626262626265
majority_class,2,20260607,3,level_1_vs_higher,validation_youden,0.5,197,163,0.8274111675126904,0.5,0.9055555555555556,0.8274111675126904,1.0,0.0,0.45997014962742533,0.0008716624873097434,0.5,0.8274111675126904
majority_class,2,20260607,3,level_3_vs_lower,validation_youden,0.26262626,197,51,0.25888324873096447,0.5,0.4112903225806452,0.25888324873096447,1.0,0.0,0.5719218711662615,0.0037430112690357564,0.5,0.25888324873096447
majority_class,2,20260607,4,level_1_vs_higher,validation_youden,0.5,197,163,0.8274111675126904,0.5,0.9055555555555556,0.8274111675126904,1.0,0.0,0.4599686706499031,0.0005820842073777088,0.5,0.8274111675126904
majority_class,2,20260607,4,level_3_vs_lower,validation_youden,0.2613827973861721,197,51,0.25888324873096447,0.5,0.4112903225806452,0.25888324873096447,1.0,0.0,0.5719018006079338,0.0024995486552079615,0.5,0.25888324873096447
majority_class,3,20260608,0,level_1_vs_higher,validation_youden,0.5,198,164,0.8282828282828283,0.5,0.9060773480662984,0.8282828282828283,1.0,0.0,0.45859976724742807,0.0005801265598550653,0.5,0.8282828282828283
majority_class,3,20260608,0,level_3_vs_lower,validation_youden,0.26013513739864863,198,52,0.26262626262626265,0.5,0.416,0.26262626262626265,1.0,0.0,0.5758021083876891,0.002491125227613855,0.5,0.26262626262626265
majority_class,3,20260608,1,level_1_vs_higher,validation_youden,0.5,198,164,0.8282828282828283,0.5,0.9060773480662984,0.8282828282828283,1.0,0.0,0.45859976724742807,0.0005801265598550653,0.5,0.8282828282828283
majority_class,3,20260608,1,level_3_vs_lower,validation_youden,0.26013513739864863,198,52,0.26262626262626265,0.5,0.416,0.26262626262626265,1.0,0.0,0.5758021083876891,0.002491125227613855,0.5,0.26262626262626265
majority_class,3,20260608,2,level_1_vs_higher,validation_youden,0.5,198,164,0.8282828282828283,0.5,0.9060773480662984,0.8282828282828283,1.0,0.0,0.45859888077150274,0.0002895765627601854,0.5,0.8282828282828283
majority_class,3,20260608,2,level_3_vs_lower,validation_youden,0.2613827973861721,198,52,0.26262626262626265,0.5,0.416,0.26262626262626265,1.0,0.0,0.5757900202487919,0.0012434652400902246,0.5,0.26262626262626265
majority_class,3,20260608,3,level_1_vs_higher,validation_youden,0.5,197,163,0.8274111675126904,0.5,0.9055555555555556,0.8274111675126904,1.0,0.0,0.4599701496274253,0.0008716624873097434,0.5,0.8274111675126904
majority_class,3,20260608,3,level_3_vs_lower,validation_youden,0.26262626,197,51,0.25888324873096447,0.5,0.4112903225806452,0.25888324873096447,1.0,0.0,0.5719218711662615,0.0037430112690357564,0.5,0.25888324873096447
majority_class,3,20260608,4,level_1_vs_higher,validation_youden,0.5,197,163,0.8274111675126904,0.5,0.9055555555555556,0.8274111675126904,1.0,0.0,0.4599686706499031,0.0005820842073777088,0.5,0.8274111675126904
majority_class,3,20260608,4,level_3_vs_lower,validation_youden,0.2613827973861721,197,51,0.25888324873096447,0.5,0.4112903225806452,0.25888324873096447,1.0,0.0,0.5719018006079339,0.0024995486552079615,0.5,0.25888324873096447
stratified_random,1,20260606,0,level_1_vs_higher,validation_youden,0.5,198,164,0.8282828282828283,0.5,0.9060773480662984,0.8282828282828283,1.0,0.0,0.45859976724742807,0.0005801265598550653,0.5,0.8282828282828283
stratified_random,1,20260606,0,level_3_vs_lower,validation_youden,0.26013513739864863,198,52,0.26262626262626265,0.5,0.416,0.26262626262626265,1.0,0.0,0.5758021083876891,0.002491125227613855,0.5,0.26262626262626265
stratified_random,1,20260606,1,level_1_vs_higher,validation_youden,0.5,198,164,0.8282828282828283,0.5,0.9060773480662984,0.8282828282828283,1.0,0.0,0.4585997672474281,0.0005801265598550653,0.5,0.8282828282828283
stratified_random,1,20260606,1,level_3_vs_lower,validation_youden,0.26013513739864863,198,52,0.26262626262626265,0.5,0.416,0.26262626262626265,1.0,0.0,0.5758021083876892,0.002491125227613855,0.5,0.26262626262626265
stratified_random,1,20260606,2,level_1_vs_higher,validation_youden,0.5,198,164,0.8282828282828283,0.5,0.9060773480662984,0.8282828282828283,1.0,0.0,0.45859888077150274,0.0002895765627601854,0.5,0.8282828282828283
stratified_random,1,20260606,2,level_3_vs_lower,validation_youden,0.2613827973861721,198,52,0.26262626262626265,0.5,0.416,0.26262626262626265,1.0,0.0,0.5757900202487919,0.0012434652400902246,0.5,0.26262626262626265
stratified_random,1,20260606,3,level_1_vs_higher,validation_youden,0.5,197,163,0.8274111675126904,0.5,0.9055555555555556,0.8274111675126904,1.0,0.0,0.45997014962742533,0.0008716624873097434,0.5,0.8274111675126904
stratified_random,1,20260606,3,level_3_vs_lower,validation_youden,0.26262626,197,51,0.25888324873096447,0.5,0.4112903225806452,0.25888324873096447,1.0,0.0,0.5719218711662615,0.0037430112690357564,0.5,0.25888324873096447
stratified_random,1,20260606,4,level_1_vs_higher,validation_youden,0.5,197,163,0.8274111675126904,0.5,0.9055555555555556,0.8274111675126904,1.0,0.0,0.4599686706499031,0.0005820842073777088,0.5,0.8274111675126904
stratified_random,1,20260606,4,level_3_vs_lower,validation_youden,0.2613827973861721,197,51,0.25888324873096447,0.5,0.4112903225806452,0.25888324873096447,1.0,0.0,0.5719018006079338,0.0024995486552079615,0.5,0.25888324873096447
stratified_random,2,20260607,0,level_1_vs_higher,validation_youden,0.5,198,164,0.8282828282828283,0.5,0.9060773480662984,0.8282828282828283,1.0,0.0,0.4585997672474281,0.0005801265598550653,0.5,0.8282828282828283
stratified_random,2,20260607,0,level_3_vs_lower,validation_youden,0.26013513739864863,198,52,0.26262626262626265,0.5,0.416,0.26262626262626265,1.0,0.0,0.5758021083876891,0.002491125227613855,0.5,0.26262626262626265
stratified_random,2,20260607,1,level_1_vs_higher,validation_youden,0.5,198,164,0.8282828282828283,0.5,0.9060773480662984,0.8282828282828283,1.0,0.0,0.45859976724742807,0.0005801265598550653,0.5,0.8282828282828283
stratified_random,2,20260607,1,level_3_vs_lower,validation_youden,0.26013513739864863,198,52,0.26262626262626265,0.5,0.416,0.26262626262626265,1.0,0.0,0.5758021083876891,0.002491125227613855,0.5,0.26262626262626265
stratified_random,2,20260607,2,level_1_vs_higher,validation_youden,0.5,198,164,0.8282828282828283,0.5,0.9060773480662984,0.8282828282828283,1.0,0.0,0.4585988807715026,0.0002895765627601854,0.5,0.8282828282828283
stratified_random,2,20260607,2,level_3_vs_lower,validation_youden,0.2613827973861721,198,52,0.26262626262626265,0.5,0.416,0.26262626262626265,1.0,0.0,0.5757900202487919,0.0012434652400902246,0.5,0.26262626262626265
stratified_random,2,20260607,3,level_1_vs_higher,validation_youden,0.5,197,163,0.8274111675126904,0.5,0.9055555555555556,0.8274111675126904,1.0,0.0,0.45997014962742533,0.0008716624873097434,0.5,0.8274111675126904
stratified_random,2,20260607,3,level_3_vs_lower,validation_youden,0.26262626,197,51,0.25888324873096447,0.5,0.4112903225806452,0.25888324873096447,1.0,0.0,0.5719218711662615,0.0037430112690357564,0.5,0.25888324873096447
stratified_random,2,20260607,4,level_1_vs_higher,validation_youden,0.5,197,163,0.8274111675126904,0.5,0.9055555555555556,0.8274111675126904,1.0,0.0,0.4599686706499031,0.0005820842073777088,0.5,0.8274111675126904
stratified_random,2,20260607,4,level_3_vs_lower,validation_youden,0.2613827973861721,197,51,0.25888324873096447,0.5,0.4112903225806452,0.25888324873096447,1.0,0.0,0.5719018006079338,0.0024995486552079615,0.5,0.25888324873096447
stratified_random,3,20260608,0,level_1_vs_higher,validation_youden,0.5,198,164,0.8282828282828283,0.5,0.9060773480662984,0.8282828282828283,1.0,0.0,0.45859976724742807,0.0005801265598550653,0.5,0.8282828282828283
stratified_random,3,20260608,0,level_3_vs_lower,validation_youden,0.26013513739864863,198,52,0.26262626262626265,0.5,0.416,0.26262626262626265,1.0,0.0,0.5758021083876891,0.002491125227613855,0.5,0.26262626262626265
stratified_random,3,20260608,1,level_1_vs_higher,validation_youden,0.5,198,164,0.8282828282828283,0.5,0.9060773480662984,0.8282828282828283,1.0,0.0,0.45859976724742807,0.0005801265598550653,0.5,0.8282828282828283
stratified_random,3,20260608,1,level_3_vs_lower,validation_youden,0.26013513739864863,198,52,0.26262626262626265,0.5,0.416,0.26262626262626265,1.0,0.0,0.5758021083876891,0.002491125227613855,0.5,0.26262626262626265
stratified_random,3,20260608,2,level_1_vs_higher,validation_youden,0.5,198,164,0.8282828282828283,0.5,0.9060773480662984,0.8282828282828283,1.0,0.0,0.45859888077150274,0.0002895765627601854,0.5,0.8282828282828283
stratified_random,3,20260608,2,level_3_vs_lower,validation_youden,0.2613827973861721,198,52,0.26262626262626265,0.5,0.416,0.26262626262626265,1.0,0.0,0.5757900202487919,0.0012434652400902246,0.5,0.26262626262626265
stratified_random,3,20260608,3,level_1_vs_higher,validation_youden,0.5,197,163,0.8274111675126904,0.5,0.9055555555555556,0.8274111675126904,1.0,0.0,0.4599701496274253,0.0008716624873097434,0.5,0.8274111675126904
stratified_random,3,20260608,3,level_3_vs_lower,validation_youden,0.26262626,197,51,0.25888324873096447,0.5,0.4112903225806452,0.25888324873096447,1.0,0.0,0.5719218711662615,0.0037430112690357564,0.5,0.25888324873096447
stratified_random,3,20260608,4,level_1_vs_higher,validation_youden,0.5,197,163,0.8274111675126904,0.5,0.9055555555555556,0.8274111675126904,1.0,0.0,0.4599686706499031,0.0005820842073777088,0.5,0.8274111675126904
stratified_random,3,20260608,4,level_3_vs_lower,validation_youden,0.2613827973861721,197,51,0.25888324873096447,0.5,0.4112903225806452,0.25888324873096447,1.0,0.0,0.5719018006079339,0.0024995486552079615,0.5,0.25888324873096447
